V1,V2,V3,V4,Target
-2.2589481,0.467865171,-0.948213533,0.406692071,1
1.692659733,2.568458009,0.179990877,0.765425731,1
-1.002887996,-0.840106129,0.007398622,-0.377065897,1
0.991610732,-0.394369128,-0.478159718,-1.032657749,1
1.135496149,1.479534765,-0.73133667,-0.659472942,1
-1.262704645,-1.156336029,0.278481969,-0.152349376,1
-0.621746754,1.271360381,0.903048111,0.980318334,1
0.614789837,0.411127829,0.204656764,-0.000315606,1
-1.168612495,0.11315192,-0.121329733,-0.157134702,1
-0.712474623,-0.800807101,-1.466015797,-0.499704121,1
0.506426122,-0.418283188,-0.269187856,-0.311639715,1
0.190507921,0.58218582,-0.69487242,0.056961897,1
0.129911037,0.176518074,-0.18081593,-0.424548893,1
0.425957869,0.133423241,-0.308068067,-0.83030643,1
-0.665839299,-0.241954675,-0.96277347,-0.438640831,1
0.881063443,-0.054484941,0.72863951,0.128290708,1
-1.819939393,0.607676413,-0.433648479,-0.49298109,1
-0.207793648,0.807357201,-0.20096431,0.438283917,1
-0.390491462,-1.382209791,0.415985671,-1.256656643,1
-0.766983317,-1.464362951,-0.002817066,-0.558174026,1
0.001701517,0.638843381,-0.001768621,0.406878648,1
-1.743030838,0.000131843,-0.60669861,-0.051195989,1
0.189924926,1.177005665,0.518968949,-0.422355722,1
-0.487727028,0.286485572,0.156699458,-0.045990702,1
-1.99466097,-0.278802143,0.538693821,-0.76136563,1
0.124536832,0.470941221,0.263288685,0.047140965,1
0.577409846,-1.271532075,2.60783205,2.389548229,-1
0.88803366,-1.193366226,2.517266821,2.351815276,-1
0.357660787,0.704357449,-0.208168723,0.426914499,1
0.267040414,1.484629886,0.532098662,0.278937181,1
0.654207169,-1.156450293,2.740299589,2.413778852,-1
-0.488367631,0.746097038,-0.285421159,-0.379310547,1
-0.839543691,-0.346892686,0.349582891,-0.159184693,1
-0.731495949,-0.6222507,-0.098268026,-0.814254333,1
0.288997453,0.203875136,-0.736846693,-1.131745191,1
0.715185899,0.691257299,0.196417634,-1.2404403,1
0.809178043,-1.085229379,-2.669000792,2.337994095,-1
0.907709541,-0.895181041,-0.80652995,-1.137971591,1
1.431405973,0.851431889,-0.761192745,0.214719807,1
-1.542860741,1.723188567,-0.393339039,1.216653962,1
-0.624602771,-1.126411038,-0.306353955,-0.471211371,1
1.503515703,-1.442154637,-0.184629265,-2.05488253,1
1.218745663,2.494395931,1.126385945,0.135912313,1
0.664418748,-0.975314915,-2.699801742,2.475128892,-1
0.857573444,-1.330489779,2.637237055,2.256951439,-1
-0.612730953,-1.985680778,0.075573686,-1.436919299,1
1.354192136,0.490840675,-0.448013841,-0.726577706,1
0.539185292,0.769274307,-1.186739797,-0.262277036,1
-1.323458675,-0.468133577,0.10964835,0.126689747,1
0.835524421,-1.282858191,2.517070785,2.34959261,-1
0.740819163,-1.24975672,2.602583129,2.419311634,-1
-0.480265939,2.352638592,0.196369017,0.537148299,1
-1.06310771,0.3707457,0.234444576,0.373804541,1
0.024369115,-0.248316486,-0.323496771,-0.35303248,1
0.424353093,-1.946863813,0.027096274,-0.600557195,1
1.483373134,0.23754305,-0.843461802,-0.349105764,1
-0.403569396,0.34156439,-0.608627288,0.295308822,1
-0.086213669,-2.103266341,0.215286743,-1.740569561,1
-1.123952348,-1.252267247,0.186015977,-0.388656917,1
-0.160395472,0.67019132,0.043247257,-0.206881236,1
-0.169726647,1.266464351,-0.004506039,0.420076737,1
-0.37190984,-0.196550685,0.389734528,-0.807752618,1
1.070212464,0.796379687,0.704127811,-0.271085372,1
-1.386702281,-0.514778287,0.623788965,-0.400303104,1
1.313728397,-0.229276187,-0.849583102,-1.073338436,1
-0.581400126,-0.144861127,0.064420896,-0.064894329,1
-0.257885801,-0.227244458,0.160967269,-0.433365778,1
-0.176163617,-0.169870432,0.016334215,0.131490118,1
0.727367953,1.983199833,-0.191428296,0.502798538,1
-0.540965937,0.022757159,0.899563576,-0.112199332,1
0.754505333,-1.130562899,2.611562952,2.479068223,-1
-0.994563019,-0.541433261,0.758787294,-0.763698483,1
1.750388801,-0.179718908,0.934690725,-0.410369277,1
-1.089280678,-3.276979078,0.798813515,-1.112654084,1
0.274001031,1.02342655,0.335716126,0.019482149,1
-1.035411989,0.156455574,-0.62586802,0.07863195,1
0.955683855,0.412004731,-0.807997585,-0.691370716,1
-0.611905955,-0.308653013,-0.007626967,0.196504394,1
-0.567431467,-0.91579894,-0.204663824,0.226227,1
-0.447210306,0.358059726,-0.244945563,-0.827892014,1
0.807834322,-0.981795284,-2.704658493,2.533245649,-1
-1.252201937,1.038146765,-0.172500573,-0.461154167,1
0.151229604,0.445184712,0.652706768,-0.681434359,1
-1.542365667,0.766541708,0.386503365,0.269933854,1
0.668066121,0.58638056,-0.098544042,-0.244502842,1
0.18439449,-1.41838015,0.865584823,-0.429382668,1
-0.893105006,-1.39655627,-0.981372779,-0.687365176,1
0.378702345,0.050294526,-0.297730942,-0.498069826,1
1.307114,0.401375686,0.194460255,-0.229277136,1
-0.589228799,-0.003668908,-0.53074165,0.853618814,1
2.153106594,0.187595797,-0.461331467,-0.789735056,1
3.437550622,0.313007283,-0.632654483,-1.023710489,1
-0.342989157,2.250431966,0.485028834,0.525954891,1
0.850020654,0.400340612,-0.915848353,-0.30484,1
-1.629234966,-1.359269316,0.061324956,-0.800340498,1
-0.570419492,1.253013564,-1.654747536,0.404906351,1
0.955737875,-1.056722669,0.251014766,-1.373773383,1
0.016003511,0.815842774,-0.56781,0.058775755,1
0.116765162,0.311657576,0.054398368,-0.046444977,1
0.28917945,1.528068784,-0.588698538,-0.04658399,1
-0.636517588,-1.1562128,0.096783311,-0.960232484,1
0.171591204,-1.02560744,-0.300138805,-0.927697248,1
-0.808894456,0.698105776,0.065491854,-0.729245844,1
-0.438227429,-1.961847585,0.159453558,-0.416850504,1
0.619761025,-0.30406195,0.989295262,-0.229446477,1
1.948866177,1.872425989,-0.325591121,-0.601633692,1
1.302588963,1.809704672,-0.151173274,0.196571738,1
-0.769655708,0.764056416,-0.108903502,0.622219406,1
-0.602588453,0.610227877,-0.452588892,-0.027921368,1
-0.840240319,0.915520966,-0.016768216,0.941889352,1
-0.629805868,0.292498313,-1.349318216,-0.097143281,1
2.096007933,0.873252141,-0.554607861,-0.781119515,1
-1.420139684,-1.559793162,0.106479949,-1.610855974,1
0.964919536,1.325084661,-1.054009321,0.393650712,1
0.76030782,-1.122661909,2.521069686,2.368570971,-1
-0.301079634,-0.188021884,0.220489432,-0.719724422,1
0.370932204,1.246160088,1.279461404,-0.197372129,1
-0.727105835,0.383113805,-0.10395734,0.284730012,1
2.085885025,0.527868904,-0.257219366,-0.673457422,1
1.135036237,-0.289537627,-0.380472704,-0.815835914,1
0.788208842,-1.17742436,2.620368821,2.29893121,-1
1.779988758,-1.449815434,-0.129935386,-1.05151184,1
-0.678055254,1.752160316,-0.847239791,-0.583317344,1
0.361727559,0.750461308,0.601039481,-0.709338372,1
-0.195227208,-1.01471055,-0.533702403,-0.563453253,1
-0.289466755,-0.651528356,-0.42562627,-0.325309283,1
-0.300720635,-1.338919133,-0.411948,-1.244120745,1
0.592066511,-1.384483345,0.029692887,-0.468013322,1
-1.458192057,0.361251335,-0.33701875,0.298012753,1
-0.585934543,-0.275807327,-0.068294439,-0.871201983,1
-0.070561604,0.060656931,1.271173237,-0.053896213,1
0.787117825,-1.04202931,2.531382507,2.3639225,-1
0.680074456,1.045769506,-0.833886095,-0.665594182,1
0.648564061,-1.208233554,-2.647178326,2.39376487,-1
0.756368392,0.857162707,0.415616657,-0.818464955,1
-0.086156602,-0.797088373,0.067865166,-1.417371276,1
-0.548446528,0.478673576,-0.508888078,0.35494135,1
0.719615632,-0.028367521,-0.184434104,-1.462786735,1
0.193145053,-0.025833008,-0.373406095,-0.323607648,1
-1.05549516,0.35526931,-0.447346031,-0.288838405,1
0.759955737,-0.041434702,0.996255065,-0.285176337,1
1.771850739,0.847717844,0.018825845,-0.863299138,1
-0.70460602,-0.146161345,-0.589646712,0.379586367,1
-0.546998896,-0.797775989,-0.519912967,-0.896011925,1
0.312646012,2.235922075,0.119762688,0.902416139,1
0.763714323,-0.056506303,0.220222616,-0.682032836,1
0.645784959,1.037490204,0.307855647,-0.359298385,1
1.475070604,0.08763901,0.496208513,-0.7609268,1
0.704545745,-1.218208143,2.577910673,2.336010088,-1
0.389812751,-0.005568943,-0.515346923,-0.824965115,1
-0.145014351,-0.212459229,-0.673108354,-0.213305798,1
0.862908256,-0.948950207,2.498282097,2.497773588,-1
-2.176969728,0.568291241,0.795216143,0.789321491,1
0.858017564,-1.031308494,-2.46067047,2.489044555,-1
0.300971678,0.296589268,0.141618723,-0.955160003,1
-1.521282894,-0.358997684,0.856060413,0.178889934,1
-0.845793324,-0.488302349,-0.956516855,0.198215976,1
-0.584402028,0.876059466,0.870251226,-0.104532151,1
-1.893797405,0.495077623,0.098487375,0.47024963,1
1.226515292,0.406962302,-0.652318398,-0.364703391,1
1.362512151,0.165361412,-0.702498333,-0.7836963,1
-1.799242879,-0.597683129,0.487262262,0.48568546,1
-0.50287073,-0.684824567,-0.417282126,0.136985306,1
0.751913988,-1.087217926,-2.673834279,2.431546172,-1
0.900173822,-1.561664967,0.205274699,-1.126726045,1
-0.667262986,0.346613603,0.526347527,-0.342434867,1
1.895423703,0.931859049,1.005986902,-0.486488445,1
-0.028006979,-0.926743124,-0.73972228,-0.769091048,1
0.413088801,0.951660449,0.612708943,0.242051215,1
0.76541563,-1.144357618,2.534562819,2.398650402,-1
0.609079921,-1.164448845,-2.600744976,2.305531038,-1
-1.325903846,-1.604247712,-0.252461001,-0.536601259,1
1.731794561,-1.305160348,-0.510701636,-0.167851657,1
-0.276550949,1.11878225,-0.396840204,0.374425514,1
-0.119129824,-0.595643212,-0.51182904,-0.308935688,1
0.363595892,1.323952433,0.650773885,0.297803734,1
-1.768049712,-0.868241518,-0.081238052,-0.333821987,1
-0.352246327,1.876627382,-0.407874931,0.237736575,1
0.714173581,-1.052298673,-2.529712244,2.438120339,-1
0.829260725,-1.130389885,-2.613964073,2.360086322,-1
0.806106734,0.542381506,0.100663776,-0.012975787,1
0.780981491,1.238848353,-0.358661451,-0.067200491,1
-0.775065723,-0.53876533,-0.270640505,-0.196282615,1
-0.945024407,0.073148556,-1.259738335,-0.182284142,1
0.013253566,0.92828395,-1.236566917,0.843847099,1
0.173386914,-0.688419628,-0.502234207,-0.227473859,1
-0.850043913,-0.795753701,0.93635292,0.411653587,1
0.302246272,0.191373032,-1.933835407,-0.412055612,1
-0.145471069,-0.290780777,-0.761259151,-1.019134031,1
-0.397535105,1.353305859,0.605793519,0.507320988,1
0.065090632,-0.442524409,-0.863210207,-0.291161474,1
0.194059135,0.030089032,-0.044947345,-0.387458278,1
1.346799299,-1.725550825,-0.054983805,-1.26672178,1
0.525544357,-1.205276058,-0.253944806,-2.093963485,1
0.533555231,-2.648789705,-0.653413678,-1.346794617,1
-0.947582952,-0.503341356,-0.178999004,0.046700945,1
0.679381923,-0.288196369,-0.607705893,-0.648958119,1
0.89672829,0.453604393,-0.645763387,-1.345324001,1
-1.069780018,-1.94292761,-0.021189175,-0.449340282,1
1.43371642,-0.181285285,-0.758550993,-1.382542037,1
-1.828748917,0.514822914,-0.696227464,0.503072678,1
0.544018862,-0.968041161,2.551849671,2.502755979,-1
0.984422594,-0.316502796,0.128886311,-1.040068763,1
0.564595878,-1.71368366,-0.599618165,-1.174444354,1
0.748368423,-1.0615638,-2.56040129,2.475175952,-1
-0.502911565,-0.522998273,0.248256037,0.612528307,1
-0.245577409,0.174873403,0.985903397,0.480439877,1
-0.432981328,0.627663178,-0.84661128,-0.448832695,1
0.113412074,-0.02082489,0.295302,-0.71426887,1
-0.976940816,0.735469898,0.090994947,0.671755785,1
0.751475549,-1.015954365,2.57915014,2.448327988,-1
2.523021226,0.189072702,-0.490733075,-0.443830067,1
-0.359849953,-0.894696357,-0.137560523,-0.500458545,1
0.707906667,-1.181736995,2.634791724,2.341503126,-1
1.413393946,-1.025008066,0.055778315,-0.483522052,1
1.041229829,0.965939103,0.525155228,-0.615075971,1
-0.940562185,0.443111654,-0.303132912,-1.185825659,1
-0.021984723,0.48703814,0.652226348,-0.059494542,1
0.403506228,0.878126948,0.222620371,-0.848196972,1
-0.103126398,0.438323858,0.714922234,0.06968013,1
-0.426441856,0.278566111,0.556938409,0.146209807,1
0.173246591,-0.295747332,-0.763412158,-0.851358729,1
0.933399953,-1.107368714,-0.566584234,-0.757048875,1
-1.637453185,0.039450603,-0.801404236,-0.348436544,1
0.455111802,-0.519301428,-0.256312078,-0.458142728,1
2.317973459,0.889205969,0.41268744,-0.959013959,1
0.611178846,0.109334072,-0.051301902,-1.527514317,1
0.918958152,-0.965934451,-2.496015139,2.380706584,-1
0.316045414,0.902833469,-0.564893977,-0.963882284,1
0.316135617,-0.221007402,0.388920229,-0.429391823,1
-0.512822359,-0.188683702,0.025235473,0.053155818,1
1.059269059,2.010008972,-0.208217902,0.566225466,1
0.582267556,-0.411271903,-0.073123391,-0.431153252,1
-0.802662386,-1.308258247,-0.670984327,-1.024211401,1
1.974648203,0.851920843,1.076221203,-0.358972501,1
0.242590042,0.810789167,1.003341278,-0.726026931,1
-0.495267775,-1.899105221,0.576404977,-0.906823524,1
-0.48176312,0.611440473,0.226639357,-0.187710544,1
0.144262577,0.272464148,0.379511827,0.209274194,1
-0.78581619,0.919102676,-0.781602278,0.530780857,1
0.501394815,-0.90395272,-2.636832987,2.519938786,-1
0.768472717,0.641176885,-0.455441082,-0.262807652,1
0.401963616,0.344735947,-0.15532975,-0.490929089,1
0.053759285,2.310490141,0.116648527,0.493607143,1
1.440498304,0.909316147,-1.408055041,-0.012034458,1
-1.567319721,-0.261278682,-1.06216252,-0.243122068,1
0.252265033,-0.159071804,-0.089659108,0.053018853,1
-0.976082369,-1.58662281,-0.892510829,-0.709534177,1
-0.384631391,-0.016336505,-0.917692003,-0.65778127,1
-1.182082488,-0.166526134,-0.317980222,0.289829524,1
-1.048314478,-0.577794751,-1.168172985,-0.648750014,1
-0.648492441,1.707918987,-0.194271536,0.404953648,1
0.726266497,0.329841721,0.026701865,-0.277200149,1
-1.455140529,1.681747471,1.518287252,-0.013061662,1
0.741759416,-1.190386977,2.593611903,2.395383076,-1
0.041868846,-0.733516354,-0.012814761,-0.651466322,1
0.938460896,-0.666737325,0.826211751,-0.664199746,1
0.003469027,-0.002276183,-0.29468753,-0.604419536,1
1.342548745,-0.767031942,0.474982315,-1.009406097,1
1.876240967,-1.671745443,-0.252632644,-1.435640074,1
-0.077720456,-0.005508339,-0.234646671,-0.449459024,1
-1.606727628,-0.094628775,0.927861881,-0.478589474,1
0.540583506,0.511260596,-0.520444691,-0.29954882,1
-0.900469408,0.627318565,-1.280165571,0.425229756,1
0.649218398,-1.087699317,-2.569428309,2.546839186,-1
-0.828532836,0.597164998,0.813370753,-0.220191638,1
-0.479218757,1.032165788,0.080135362,-0.499520008,1
0.741896788,-0.064418184,0.491692501,-1.02263463,1
-0.377422106,0.620717392,-0.15665774,0.416226763,1
-0.860385806,0.613758922,0.088082607,0.62692255,1
-1.211957892,-1.490929483,0.654318328,-0.955451157,1
-1.847484221,0.369475372,-0.173714193,0.312609156,1
1.182531023,2.409611401,1.195428351,0.301251085,1
1.536882193,0.491546689,-0.46414424,0.670815761,1
1.272198981,0.000570587,0.620827786,-0.691159651,1
0.799653312,-0.92433552,-2.602726564,2.477906066,-1
2.019668653,0.372554752,-0.118012302,-1.207886147,1
1.146884009,0.095463067,0.484004679,-0.02569272,1
-0.783964319,-1.76309778,-1.596029791,-0.914361791,1
0.262622071,-2.317052337,-0.301237506,-0.274249665,1
-2.135696369,-0.089614209,-0.514684136,0.44223643,1
0.716477152,0.262470936,-0.297053504,-0.126311288,1
0.178659569,0.846686145,0.731901133,-0.309387152,1
1.04031816,0.247879565,0.09666555,-0.776697669,1
0.863486732,0.111829349,-0.33473027,-0.730995893,1
-2.105863851,1.747700373,-0.221247287,0.328927068,1
-1.682988732,3.00153156,-0.452801455,1.460643256,1
-0.751652277,1.581486957,0.23066038,0.964968363,1
1.595893182,1.539644034,0.874823597,0.635470541,1
-0.532279883,-0.485529775,-1.667464875,-1.001888802,1
-0.319789651,0.663307679,1.133149916,-0.307582247,1
-0.42451098,-0.454304738,0.187735143,-1.31042962,1
0.339043601,0.742509895,0.258978577,0.294959255,1
-0.851304161,-0.157129512,-0.745396517,-0.610325653,1
0.605730903,0.777521689,-0.592419058,0.007880351,1
0.704359297,1.664089096,-0.078121453,0.213632186,1
-1.015968062,-1.398872309,-0.653111129,-0.36116189,1
0.64837361,-0.149692795,0.220865454,-0.611872305,1
-0.095263254,0.584706711,-0.321504053,0.358398005,1
0.572463382,-1.11564833,-2.659150722,2.439743689,-1
-0.370568539,-0.383299003,0.255228609,-0.265621985,1
1.076568298,-2.024151389,-0.111911496,-1.286203526,1
0.148357989,0.477318006,0.594556288,0.046566024,1
0.831250423,-1.070651149,2.532204552,2.362097936,-1
0.466816954,0.321287586,-0.418730295,0.180378112,1
0.719168166,-1.116655006,2.464764169,2.409812792,-1
0.902404427,-1.043256312,2.623227807,2.377170467,-1
0.784598275,-1.16442423,2.602936391,2.445593809,-1
-0.685659661,-0.314193225,0.494394526,-0.577318026,1
-1.256111272,0.833714505,-0.162191931,0.576607454,1
-0.59289172,0.351709715,-0.216550532,-0.676426999,1
-0.666841271,0.619209619,0.217619161,-0.775301086,1
0.992980963,0.481997479,0.595489044,-0.075408258,1
-1.607059588,-1.648396085,-0.050315032,-0.574681486,1
3.374085278,-0.421930015,0.013444151,-1.031032557,1
-0.200565435,0.857817071,-0.140460483,-0.282360082,1
0.798068382,-1.020535872,2.676174473,2.372912225,-1
1.715583429,1.761548121,0.215574009,-0.419291388,1
-0.540567299,0.234438591,0.552082963,-0.29281327,1
0.57952992,2.070006509,0.6679884,0.494616961,1
0.340306331,0.822124552,0.506730544,1.539331671,1
-2.331466787,0.181702323,-0.266784862,0.359823815,1
0.863746303,0.416172412,-0.455729041,-0.727587429,1
-0.505106058,0.943274877,-0.413689309,-0.5169512,1
0.140865184,0.134511658,0.343022315,-0.751555499,1
-0.494029663,-0.75288592,0.685276939,0.228265226,1
0.520458525,1.859753148,0.285504595,0.317637519,1
0.679976155,-1.213743811,-2.640818386,2.389108903,-1
0.331999891,-0.493144195,-0.347898928,-0.497928495,1
0.111888484,-0.045971674,-0.90886179,0.250641966,1
-0.376405136,-0.42046288,0.73171618,-0.985172274,1
0.98665044,0.128244566,-0.494168003,-0.354305291,1
1.29663962,0.47249275,0.054338282,-0.900110178,1
-0.157849353,-0.630786099,-0.578478414,-0.209140127,1
-0.191086281,-0.012757686,-0.751548921,-0.777742764,1
0.636930015,0.285367782,0.879768332,-0.154618049,1
0.942918847,-1.143918707,2.620803549,2.348585422,-1
0.832163243,0.034754921,-1.056710948,-0.450737162,1
0.791697931,-0.124278132,-0.520672383,-1.294443805,1
-1.252000957,1.32475241,0.396123528,1.247114814,1
0.851013067,-1.009771094,2.507499207,2.383058003,-1
0.581085253,-1.690495877,0.341038857,-0.488577597,1
1.012545112,1.350105467,-0.458861497,-0.214145334,1
-0.990093805,0.239733813,-0.342498265,0.227560093,1
-1.80529779,0.216098725,-0.025030875,0.092028965,1
0.590545058,-0.177670072,-0.035594137,-0.752066795,1
0.769867819,-1.161906198,2.548861982,2.484323281,-1
0.054561246,0.560560018,0.469735423,-0.732755234,1
0.787642148,-1.337049427,2.728308238,2.337666097,-1
-0.105060497,-1.050045112,-0.238309564,-0.651702051,1
0.938982831,-0.52860238,-0.480125026,-0.391055664,1
0.386421735,0.099670368,-0.72448774,-0.211264016,1
0.634481555,0.245672214,-0.506670757,-0.13444927,1
-0.577567,2.498766544,-0.227003469,-0.121588226,1
-0.72777191,2.184895155,0.139639153,0.336426924,1
-1.005687102,0.438886743,0.248710347,-0.82444693,1
-1.014339718,-0.773295737,0.458588634,0.051030877,1
-0.820017749,0.06042789,0.060175218,-0.962320052,1
-0.580305971,1.919048441,0.13994571,-0.128633022,1
0.171843973,0.63582513,-0.080767955,-0.178399395,1
-0.491949958,0.086192855,0.313819122,-0.925350873,1
0.088144846,0.69382185,-1.135053258,1.070246015,1
0.433256234,0.498028168,0.895695702,0.336146984,1
0.238328462,-0.182176647,-0.286687209,-0.709505249,1
-0.171927492,-0.170090842,-0.159349693,0.088402403,1
-0.317676918,-0.21033759,0.48377713,-0.292647229,1
0.141366857,-0.000623991,-0.097907696,-0.264082609,1
-0.55077363,-0.743623541,-0.516590712,-0.179403617,1
0.34044642,-0.420762717,0.305200742,-0.886194977,1
-0.165817692,0.942507553,-0.034365912,0.830834874,1
0.078861421,1.683598246,0.306087879,0.568719678,1
0.863592364,-1.049207117,-2.599249524,2.384047044,-1
-1.265299651,1.073582471,-1.180135212,0.101074033,1
0.274267688,0.828975672,-0.63670147,-0.653451887,1
-0.663993665,-1.731678087,0.346099918,-0.166894693,1
-0.235834441,-1.258241315,0.190188136,-0.77408861,1
-0.767057887,-0.421345918,-0.003650925,-0.188770492,1
1.682962246,-0.949047495,0.076775085,-1.189506129,1
-0.312201551,0.572650334,-0.302555422,-0.632384418,1
-1.154869071,-0.045073251,-0.151424898,0.253492038,1
0.241198878,0.180546226,0.364141922,0.275344329,1
-1.749114568,1.28732097,0.337001116,0.398982483,1
-1.167054942,-0.330562706,0.179410389,-0.060106154,1
0.966237178,0.147463503,-0.762062915,-0.431508658,1
-1.238983855,0.195398461,0.807598352,0.401790096,1
-0.242098651,-0.236944598,-0.033140033,-0.246570013,1
0.676704149,-1.11318564,-2.651219883,2.473065192,-1
-0.327897924,1.372970185,-0.903473676,-0.366263204,1
-1.68869397,-0.608087298,-0.786157215,-0.507129339,1
-0.050898572,1.3324169,-0.472583517,0.18464397,1
0.107981749,-0.73535793,0.294405288,-0.456830628,1
-0.953329442,-0.072594697,-0.027969918,0.058274508,1
0.148085346,-0.84358343,0.233747474,-0.433791282,1
1.064462362,-0.682027048,-0.143536893,-1.103396136,1
-0.488674028,0.945996051,0.195741448,-0.028292415,1
0.782370961,-1.012980821,-2.581714855,2.526650731,-1
1.715280669,0.995953565,0.220539465,-0.830758698,1
0.956265102,1.437198941,-0.441088075,0.128868411,1
0.900355779,0.317223368,0.612529642,-0.763495399,1
-1.462738002,-0.723798844,0.119517448,-0.113496758,1
1.823071508,1.018742218,0.401157529,-0.568225864,1
0.059556956,-1.684879922,-0.233591878,-1.258453072,1
0.805524134,0.220050938,0.59498639,-0.697037299,1
-1.172035036,0.730867857,-0.152838577,0.968997704,1
-1.110226709,-0.218938642,0.079643594,0.004850858,1
-1.060118319,1.149857577,-0.897397655,0.1075198,1
-0.481729282,-0.062826544,-0.41561689,-0.130750125,1
-0.593579236,-0.008329665,-0.031829124,-0.189877883,1
0.208993881,1.936989221,-0.612422512,0.153453683,1
-0.163882512,-1.181748417,0.120993801,-0.759791816,1
-1.856140408,0.151913955,1.341622686,-0.018946923,1
0.682830262,0.900296401,0.148869469,-0.012541262,1
-0.026329488,0.904352662,0.986811544,-0.407740779,1
-0.579804005,0.373083303,-0.244138338,-0.560573989,1
0.233365386,-1.385250216,-0.64654116,-1.179781607,1
0.630849648,-0.358873112,-0.814320818,-0.93434215,1
-1.036867265,1.539197158,0.404505562,0.796853819,1
-1.893472336,-0.018049284,-0.230286894,-0.457264243,1
0.754006121,0.177910388,0.08169467,-0.407959358,1
1.002583484,-0.634036629,-0.451526386,-1.173774918,1
-0.011441021,0.479055258,-0.111635471,0.612009324,1
-1.94319331,-0.516780634,-0.169416266,-0.516845283,1
0.964849236,0.958028728,0.131281483,0.175226105,1
0.648493344,-0.103897486,0.658097879,-0.58339321,1
-0.860104389,-0.038859106,0.037866849,-0.954984464,1
1.649723265,-0.687928089,-0.345087758,-1.189193873,1
-0.174007801,0.105505942,-0.346441549,0.780682698,1
0.828128541,-1.082981139,-2.572571646,2.38447489,-1
0.536404172,1.519297766,-0.374623055,0.509770864,1
-1.010488518,0.044297214,-0.481432172,-0.355549211,1
-0.343758273,0.626882456,0.152783563,0.764185621,1
-1.532289947,-1.085297655,-0.863813085,0.111337856,1
-0.406428961,-1.176064779,-0.209904825,-0.594230224,1
-0.910052679,1.069055422,-0.978737445,0.153219192,1
-1.28952892,-0.000708705,1.474468436,-0.299313983,1
0.631677818,-1.212879877,-2.68100927,2.45306904,-1
1.963056401,-1.170189982,0.497575495,-1.336000823,1
1.365174572,-0.967491958,0.283225675,-0.793111504,1
0.025671874,0.436140855,-1.296637573,0.75049379,1
0.711033804,0.722010259,-0.106610815,-0.790096692,1
-1.255534067,-0.853170581,0.250572967,-0.706415073,1
0.345849222,-0.696912427,-0.58390827,-0.215691594,1
-0.877520596,1.958039896,1.082260287,0.844190892,1
-1.306154717,-0.436726791,-1.059678233,-0.00188973,1
1.365561798,-1.301820935,0.269605279,-0.673552198,1
1.292879621,0.176706079,-1.000960695,-0.786978669,1
0.584749496,0.197010409,0.849806352,-1.381188607,1
-0.379986489,-0.086626284,-0.649118651,-0.751899031,1
-0.248080079,-0.79900444,0.130878211,-0.660147422,1
-0.421430951,0.528679913,-0.488239161,0.019494362,1
0.063101539,-0.610269173,0.666757226,-1.08426001,1
0.538193252,-1.162924263,-2.506852073,2.519139741,-1
-1.901286795,0.875442865,0.677448344,0.744319805,1
1.264988755,-0.659946195,-0.22263932,-1.211353837,1
0.040054295,-0.541224581,-0.02713122,-0.069544626,1
-0.161169962,-0.99968427,-0.287088296,-0.064134831,1
-1.100488048,0.635582989,-0.396649848,0.833397721,1
0.704526186,-1.053649895,2.552132088,2.45220791,-1
1.474589927,-1.781595478,-0.341582062,-1.191095807,1
-0.192136013,0.231802722,0.286028983,-1.090496985,1
0.766455583,-0.935873101,2.537511717,2.431840915,-1
-1.3145947,0.542176895,-0.608124644,-1.061716335,1
0.683276465,-1.089982255,-2.588834487,2.550050315,-1
-0.776576185,0.751487591,0.583237552,-0.536667249,1
0.957075286,0.056753987,-0.828566613,-1.380372994,1
-0.493841335,0.556291275,0.003067563,0.527908911,1
0.669577665,-1.269920926,2.676772494,2.363835067,-1
0.551721878,0.058206937,0.639747399,-0.122075009,1
0.534288727,-1.680669081,-0.221172798,-1.418198012,1
0.70665902,-1.131612553,2.536427608,2.45676607,-1
-0.326968279,-0.835028364,0.328834908,-0.336826915,1
-1.335184402,-1.628689713,-0.333126331,-0.028907881,1
-0.542155872,-0.02099821,0.378679102,-0.185822906,1
1.014911482,0.168475648,-0.219989639,-0.665624907,1
-1.80305904,0.17049141,0.338738262,0.33293924,1
0.22936359,1.118601218,0.294884159,-0.959406431,1
0.343877701,2.528381724,0.623842765,0.789905713,1
-0.47002415,-0.109200748,0.67887604,-0.156385366,1
-0.542237632,2.021987885,-0.61276475,0.490317291,1
-0.597204601,-0.361052301,0.068137275,-1.247812743,1
-0.053253353,0.711031525,0.143527258,0.140918896,1
0.949194237,-1.004736775,-2.669531956,2.38481768,-1
0.146666468,0.230621373,-0.622819647,-0.167307205,1
-0.463389064,-0.47766271,-0.907633584,-0.372182286,1
1.442353448,-0.089865357,0.383062336,-1.022036111,1
1.448443366,-0.778399875,0.574280095,-0.943985812,1
-1.283384031,-0.250756147,-0.694570791,-0.07317081,1
0.370818204,-1.160396043,0.804887164,-0.805586852,1
0.758960908,1.728889455,-0.113259928,0.276405831,1
0.151152486,0.060859495,0.069421848,-0.661653216,1
0.667620443,-1.079619936,-2.560524047,2.371090225,-1
0.801226022,-1.150194468,-2.582085781,2.465480298,-1
-0.334786219,-0.146279821,1.467329936,-0.07883874,1
1.132244399,0.80335403,0.1707874,-0.650313028,1
0.399184744,3.108312827,-0.371211487,0.717171258,1
